0,1,470.29999999999995,697.65,508.55,722.4000000000001
0,1,593.9902457266621,649.6824828209483,632.5917867771943,678.6901086058868
0,1,607.2106686589466,610.9276428838251,649.642211430706,640.9964064251027
0,1,653.6123174786758,621.4383836923521,691.4949400028914,647.4528986554865
0,1,722.9780191333709,621.7922622397299,763.8418683173888,651.264963421497
0,1,716.1730188679245,599.8732075471697,754.6471698113209,628.4624528301888
0,1,760.1454182850086,583.1727928483327,796.8785385569656,608.6322503439757
0,1,775.6474600870827,597.858955007257,815.6768069666183,626.293671988389
0,1,1064.315415003339,491.0897612228241,1108.6696054017957,515.063848631001
0,1,1137.9327954971857,469.78397748592874,1182.4582739212008,493.98409005628514
0,1,1259.4134233856034,459.75832295928757,1302.9918793779036,481.6198367479574
0,1,1366.0045976814083,473.19506225848,1399.7992838127952,488.4695577501073
0,1,1389.8052459016394,453.46577049180326,1420.447213114754,468.2571803278688
0,1,1487.9793307294417,431.86683204898134,1523.7890319856433,448.812065871424
0,1,1578.1349764599968,448.61075313251763,1616.255203152442,466.0991130067742
0,1,1608.1446087223735,429.78554061918175,1636.4698099546827,443.5941917671401
0,1,1672.1145084449622,417.5,1704.320744903902,432.2360629004077
0,1,1779.7536352304116,414.41266262453,1818.593356203317,432.3594181118302
0,1,1899.6,360.18,1920.0,376.07
0,1,1827.4129295282469,369.9359347699477,1866.8562026790914,390.319801980198
0,1,1783.2722336972558,372.2817350250811,1820.88217763352,389.6894364119209
0,1,1738.439789750793,375.5844866762732,1769.9799491770684,393.049107695539
0,1,1675.4089140271494,384.0028778280543,1718.8716651583711,402.6689592760181
0,1,1623.508814866507,391.32581232779467,1663.2998764332897,407.6836564677006
0,1,1607.5245493214193,360.4682289578775,1650.3747309393025,381.393742980859
0,1,1571.393929772133,399.3536421367202,1603.9287635412777,416.57768023907363
0,1,1529.4552045421458,401.25856019799096,1562.6894380550298,417.9447517833746
0,1,1520.7233313372335,375.3242618268921,1561.009042332673,393.51163112073334
0,1,1463.6847817132095,380.4712237897145,1502.3404037394923,398.21104873723095
0,1,1423.6042448330684,386.024546899841,1456.1284101748809,402.35364069952305
0,1,1462.9844112589865,409.22155941565916,1497.072968142863,425.46851924560997
0,1,1408.9504031501967,415.57933620851304,1448.079354959685,432.1568348021751
0,1,1354.3861386138615,417.8639603960397,1392.498316831683,436.90059405940553
0,1,1367.0217890814604,390.83877383245715,1404.996016115652,408.4696673211591
0,1,1304.7821282191783,398.2009095890411,1342.8898520547946,416.7260778082192
0,1,1307.5933776365214,426.3297081768275,1346.4631436001157,443.19564865645765
0,1,1253.349740422597,426.8795648630008,1292.5970211298516,446.11114928835667
0,1,1258.175654273902,401.9910575082574,1293.918229263569,420.90942224932667
0,1,1200.043206215608,411.38271928386945,1239.54,431.4
0,1,1196.5267722190486,439.2383693789276,1232.8248559536441,456.74614053701134
0,1,1120.7434897979697,449.4867524374309,1159.5505920192984,468.0631862498744
0,1,1138.9,415.7260029971504,1176.737884446653,432.30850227892137
